BIM,target,category,model,status,fit_seconds,error,RMSE,MAE,MAPE,SMAPE,R2,Adjusted_R2,AIC,BIC,LogLikelihood,validation_mode,train_source,train_points,test_points,metadata
BIM-05,OD,hybrid,PINNs,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,Neural_ODEs,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,Digital_Twin_Hybrid,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Naive_Last,skipped,2.6799971237778664e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Moving_Average,skipped,1.209962647408247e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Weighted_Moving_Average,skipped,9.800423868000507e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Drift,skipped,6.699701771140099e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Exponential_Smoothing,skipped,9.699724614620209e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Holt,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Holt_Winters_Additive,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Holt_Winters_Multiplicative,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Brown_Double_Exponential,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Winters,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Croston,skipped,9.899958968162537e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,classical,Theta_Method,skipped,3.399909473955631e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,AR,skipped,1.100008375942707e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,MA,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,ARMA,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,ARIMA,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,SARIMA,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,ARIMAX,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,SARIMAX,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,VAR,skipped,8.699717000126839e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,VARMAX,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,VECM,skipped,2.300366759300232e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,ARCH,skipped,9.210198186337948e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,GARCH,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,State_Space_Model,skipped,7.899943739175797e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,Dynamic_Linear_Model,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,Kalman_Filter,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,statistical,BSTS_proxy,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Exponential,skipped,1.0899966582655907e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Logistic,skipped,3.399909473955631e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Gompertz,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Richards,skipped,2.300366759300232e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Verhulst,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Baranyi,skipped,2.2997846826910973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Bertalanffy,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Monod,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Droop,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Contois,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Haldane,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Andrews,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Tessier,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Moser,skipped,2.900487743318081e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Eilers_Peeters,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Steele,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Photo_Limited,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Photo_Inhibited,skipped,1.8998980522155762e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Cell_Mortality,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Lotka_Volterra,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Bioenergetic_Dynamic,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,biological,Dynamic_Metabolic,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,ODE_Logistic,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,ODE_Monod_Chemostat,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,Chemostat_Model,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,PDE,skipped,3.700261004269123e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,DDE,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,Reaction_Diffusion,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,Population_Balance_Model,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,differential_equations,dFBA,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Hidden_Markov_Models,skipped,1.160020474344492e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Markov_Chains,skipped,1.0110088624060154e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Semi_Markov,skipped,2.2997846826910973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Gaussian_Processes,skipped,1.2100208550691605e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Bayesian_Networks,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Particle_Filters,skipped,7.600174285471439e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Monte_Carlo,skipped,7.800408639013767e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Sequential_Monte_Carlo,skipped,2.2997846826910973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,probabilistic,Probabilistic_Graphical_Models,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-07,OD,machine_learning,Linear_Regression,ok,0.000512055994477123,,0.06730219596936886,0.056039859169713525,8.963424918399744,8.696071215763954,-0.6135751835857928,-0.7928613150953252,-26.15172536218678,-25.75383008938841,14.07586268109339,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Polynomial_Regression,ok,0.0007547929999418557,,0.07052207195386138,0.05977399218779256,9.560759579172224,9.263238351689091,-0.7716619715502726,-0.9685133017225251,-25.1236021671559,-24.72570689435753,13.56180108357795,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Ridge,ok,0.00052890699589625,,0.0666473554222701,0.05548964816624175,8.878194892252878,8.605893052491485,-0.5823282386291024,-0.7581424873656695,-26.366830327562266,-25.968935054763897,14.183415163781133,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Lasso,ok,0.0005918979877606034,,0.06019221363261137,0.047177033060215305,7.5850120788193545,7.228847122296657,-0.2906585619524513,-0.434065068836057,-28.608022356538346,-28.210127083739977,15.304011178269173,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Elastic_Net,ok,0.0005317959585227072,,0.06080523962542321,0.048017763033838784,7.717155276927867,7.363805084527077,-0.3170817889071733,-0.4634242098968593,-28.38509721431215,-27.98720194151378,15.192548607156075,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Decision_Trees,ok,0.0005629570223391056,,0.10184831714738654,0.08585711731585319,13.633641540463826,12.67193737197154,-2.6952042712186928,-3.105782523576326,-17.037306774079024,-16.639411501280655,9.518653387039512,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Random_Forest,ok,0.015146851015742868,,0.08397594810523505,0.06692410645751612,10.831124222248706,10.136003139928885,-1.512121080234079,-1.7912456447045324,-21.28229904034194,-20.884403767543567,11.64114952017097,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Extra_Trees,ok,0.015814731013961136,,0.08357410369966672,0.06861627672914525,11.07661530407991,10.426380312268577,-1.488136438856532,-1.7645960431739245,-21.38782683669852,-20.98993156390015,11.69391341834926,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
BIM-07,OD,machine_learning,Gradient_Boosting,ok,0.0008495960501022637,,0.07653753265349329,0.06494268532114728,10.389326556039343,9.830731688892346,-1.0867943476183544,-1.318660386242616,-23.322781051470475,-22.924885778672106,12.661390525735237,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}"
